id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365
5391569,Chic 2bed-2bath Manhattan Dream,3934319744,unconfirmed,Florence,Manhattan,Harlem,40.81128,-73.94647,FALSE,moderate,Entire home/apt,2014,$553 ,$111 ,30,104,6/30/2019,2.07,5,4,70
5392121,Studio Apt East Harlem,46880242825,verified,Willa,Manhattan,East Harlem,40.79842,-73.93549,TRUE,strict,Entire home/apt,2021,$459 ,$92 ,3,138,2/7/2019,2.74,1,1,397
5392673,Cute Studio close to subway for monthly rental,44782233387,unconfirmed,Ayal,Brooklyn,Crown Heights,40.67757,-73.94886,FALSE,moderate,Entire home/apt,2015,"$1,019 ",$204 ,30,101,8/6/2019,2.06,5,1,167
5393226,Nice cozy studio apt close to all,78845178465,unconfirmed,Sopchok,Queens,Jackson Heights,40.74898,-73.88638,TRUE,flexible,Entire home/apt,2021,$628 ,$126 ,1,51,1/7/2019,1.03,3,1,14
5393778,2 Bed/2 Bath - Driveway & Backyard!,55481255883,unconfirmed,Rajesh,Brooklyn,East Flatbush,40.64685,-73.95,TRUE,moderate,Entire home/apt,2004,$751 ,$150 ,30,1,8/25/2015,0.02,2,1,161
5394330,Bright Room w/ Private Bathroom and Roof Deck,76039974198,verified,Zachary,Brooklyn,Bedford-Stuyvesant,40.68582,-73.94231,FALSE,moderate,Private room,2013,$167 ,$33 ,1,19,5/26/2019,0.7,5,1,174
5394883,Ideal Greenpoint Location,95940739073,verified,Edward,Brooklyn,Greenpoint,40.72123,-73.95357,FALSE,flexible,Entire home/apt,2016,$876 ,$175 ,7,6,8/5/2018,0.12,4,1,373
5395435,One Bedroom Available (May 1-May 6),72359171490,verified,Sonya,Manhattan,Harlem,40.8251,-73.93899,TRUE,strict,Private room,2019,$936 ,$187 ,1,0,,,2,1,173
5395987,Studio Apartment/ 3 blocks from Central park,92455826866,verified,Tatiana,Manhattan,Upper East Side,40.77724,-73.95883,TRUE,moderate,Entire home/apt,2014,$309 ,$62 ,3,3,6/14/2016,0.06,4,1,33
5396539,Hell's Kitchen 1 Bedroom,42357985105,unconfirmed,Danielle,Manhattan,Hell's Kitchen,40.76378,-73.98847,TRUE,flexible,Entire home/apt,2011,$263 ,$53 ,6,24,5/20/2019,0.7,5,1,95
5397092,Beautiful HUGE Studio.. 52ST 3AVE.,85940921809,unconfirmed,Mike,Manhattan,Midtown,40.75621,-73.96802,FALSE,strict,Entire home/apt,2020,$901 ,$180 ,30,4,3/12/2018,0.12,5,52,249
5397644,Beautiful Brownstone in Greenpoint,68173175696,verified,Andrea,Brooklyn,Greenpoint,40.72987,-73.95296,TRUE,moderate,Entire home/apt,2018,$334 ,$67 ,5,11,8/25/2018,0.23,2,1,382
5398196,Private Room in a Shared Apt by Columbia Univ,95949708014,unconfirmed,Barbi,Manhattan,Harlem,40.80226,-73.94976,TRUE,flexible,Private room,2018,$519 ,$104 ,3,65,6/22/2019,1.28,2,1,34
5398749,Large Park Slope Alcove Studio,24418197224,unconfirmed,Michelle,Brooklyn,Gowanus,40.67743,-73.98464,TRUE,flexible,Entire home/apt,2018,$526 ,$105 ,2,0,,,5,2,372
5399301,Beautiful Apartment in SoHo,69719338591,verified,Liza,Manhattan,Nolita,40.72191,-73.99587,TRUE,strict,Private room,2022,$869 ,$174 ,1,1,5/19/2015,0.02,5,1,387
5399853,"Ideal ""Hotel Style"" Bedroom in LES",43221137907,verified,Chris,Manhattan,Lower East Side,40.71974,-73.98549,TRUE,moderate,Private room,2022,$596 ,$119 ,3,19,1/1/2019,0.41,3,1,94
5400406,Cozy studio near Grand Central,14204244512,unconfirmed,An,Manhattan,Midtown,40.75102,-73.97447,FALSE,flexible,Entire home/apt,2004,$225 ,$45 ,1,0,,,1,1,134
5400958,Beautiful Apartment close to Metro Line.,51352634845,unconfirmed,Luiz,Brooklyn,Williamsburg,40.71482,-73.93863,FALSE,strict,Entire home/apt,2020,$953 ,$191 ,30,1,12/31/2017,0.05,4,1,159
5401510,Large room in beautiful Park Slope,44855186798,unconfirmed,Tim,Brooklyn,Gowanus,40.66928,-73.99019,TRUE,moderate,Private room,2013,"$1,066 ",$213 ,5,0,,,3,1,361
5402062,The Manhattan Club studio New York,3813242707,verified,Brooke,Manhattan,Midtown,40.76365,-73.98057,TRUE,strict,Entire home/apt,2003,$63 ,$13 ,2,8,12/14/2015,0.16,3,1,279
5402615,Chic calm in the heart of Soho,95547335136,verified,Robert,Manhattan,SoHo,40.72337,-73.99724,FALSE,moderate,Entire home/apt,2005,$876 ,$175 ,2,60,6/24/2019,1.18,5,1,382
5403167,Charming Bedroom in Greenwich,20193199593,unconfirmed,Jessica,Manhattan,Greenwich Village,40.72923,-73.99949,FALSE,strict,Private room,2018,$92 ,$18 ,1,3,1/31/2016,0.06,4,3,394
5403719,Amazing 2 Bedroom Chelsea,5348958404,verified,Dimitri,Manhattan,Chelsea,40.74089,-74.00181,TRUE,strict,Entire home/apt,2014,$273 ,$55 ,2,28,5/26/2019,0.56,2,1,66
5404272,"LOCATION, LOCATION, LOCATION -NYC!!",42906127354,verified,Dawn,Manhattan,Chelsea,40.75054,-73.99683,FALSE,moderate,Entire home/apt,2003,$534 ,$107 ,14,1,5/20/2015,0.02,2,1,100
5404824,Large modern 1BR w/ Balcony!,90895361780,unconfirmed,Mary,Manhattan,Upper East Side,40.777,-73.95253,TRUE,flexible,Entire home/apt,2013,$63 ,$13 ,1,0,,,2,1,-3
5405376,Moma Casanova. New Additions!,88441716254,verified,Ester,Queens,Sunnyside,40.74315,-73.91733,TRUE,strict,Private room,2004,$430 ,$86 ,3,113,1/7/2019,2.23,1,1,61
5405929,BIG SUNNY ROOM IN CROWN HEIGHTS,48224525887,unconfirmed,Ali,Brooklyn,Crown Heights,40.67331,-73.95863,FALSE,flexible,Private room,2016,$931 ,$186 ,1,1,5/15/2015,0.02,1,1,215
5406481,Classic Soho Brownstone,2966441189,verified,Richard,Manhattan,SoHo,40.72716,-74.0032,FALSE,moderate,Entire home/apt,2006,$800 ,$160 ,10,7,6/21/2019,2.04,3,1,48
5407033,Harmony House 2 on Madison Street,74091210768,unconfirmed,Garnet,Brooklyn,Bedford-Stuyvesant,40.68875,-73.92377,FALSE,strict,Private room,2018,$889 ,$178 ,2,39,6/20/2019,0.86,4,3,13
5407585,"Quiet 1 Bed, Heart of SoHo",79394492266,unconfirmed,Tim,Manhattan,SoHo,40.72708,-74.00055,FALSE,flexible,Entire home/apt,2007,$551 ,$110 ,5,36,8/9/2017,0.71,4,1,148
5408138,queen sized room for one-Great View,26442761965,unconfirmed,Christine,Manhattan,Lower East Side,40.71869,-73.98282,TRUE,flexible,Private room,2015,$453 ,$91 ,1,0,,,3,1,99
5408690,Spend Your Fall in Bed-Stuy,60873639752,verified,AndrÃ©,Brooklyn,Bedford-Stuyvesant,40.68227,-73.93305,FALSE,strict,Private room,2010,$420 ,$84 ,2,1,1/11/2015,0.02,3,1,188
5409242,Stylish Pop-Art studio on trendy UWS,30014249845,unconfirmed,Lalo,Manhattan,Upper West Side,40.78926,-73.96989,FALSE,flexible,Entire home/apt,2012,$616 ,$123 ,2,161,6/29/2019,3.21,3,1,289
5409795,"Clean, comfy & casual private room - 1min to train",36234854407,unconfirmed,Erika,Brooklyn,Sunset Park,40.64027,-74.01774,TRUE,moderate,Private room,2021,$270 ,$54 ,1,67,6/23/2019,1.56,3,1,235
5410347,Manhattan Multi-Million $ Luxury Central Park View,73813489453,verified,Diane,Manhattan,Upper West Side,40.79233,-73.9643,FALSE,flexible,Entire home/apt,2010,$719 ,$144 ,4,6,6/6/2019,0.13,3,1,52
5410899,Orchard Street Studio !,93394289670,unconfirmed,Ariel,Manhattan,Lower East Side,40.72003,-73.98901,TRUE,flexible,Entire home/apt,2020,$144 ,$29 ,30,12,6/10/2017,0.24,4,9,108
5411452,Large Alcove Studio,74669994410,verified,Jon,Manhattan,Kips Bay,40.74257,-73.98207,TRUE,flexible,Entire home/apt,2010,$959 ,$192 ,30,276,6/21/2019,5.54,1,1,94
5412004,Beautiful room & Amazing location,36517833255,verified,Jessica,Brooklyn,Prospect Heights,40.67483,-73.9646,TRUE,strict,Private room,2015,$546 ,$109 ,4,16,10/30/2016,0.32,5,2,148
5412556,CleanLovely 1BR Apt in Clinton Hill,78175033356,verified,Scarlet,Brooklyn,Bedford-Stuyvesant,40.69315,-73.95998,TRUE,strict,Entire home/apt,2015,$210 ,$42 ,2,19,10/6/2016,0.44,5,1,278
5413108,Spacious Bedroom in Brooklyn,36507368872,unconfirmed,Morteza,Brooklyn,Crown Heights,40.66739,-73.9501,FALSE,flexible,Private room,2007,$444 ,$89 ,1,1,5/21/2015,0.02,4,1,128
5413661,SPACE IN APT IN PERFECT LOCATION,87214759600,verified,Alexandra,Manhattan,East Village,40.73065,-73.98899,TRUE,flexible,Shared room,2008,$548 ,$110 ,2,57,2/6/2019,1.13,5,3,79
5414213,Wow Historical Brooklyn New York!@!,36135874159,verified,Al,Brooklyn,East Flatbush,40.64944,-73.93376,FALSE,strict,Entire home/apt,2011,$126 ,$25 ,3,62,6/23/2019,1.23,5,1,24
5414765,"Quiet, quaint room in Victorian TH",89751494721,unconfirmed,Sandra And Cary,Brooklyn,Flatbush,40.64224,-73.96273,FALSE,moderate,Private room,2019,$257 ,$51 ,5,59,6/24/2019,1.46,3,4,329
5415318,2B Williamsburg Loft Apartment,19522838209,unconfirmed,Emma,Brooklyn,Williamsburg,40.712,-73.96666,FALSE,moderate,Entire home/apt,2011,"$1,165 ",$233 ,1,1,7/5/2015,0.02,3,1,42
5415870,Guest Suite in Prime Williamsburg,65226889035,unconfirmed,Adam,Brooklyn,Williamsburg,40.71059,-73.9506,FALSE,moderate,Private room,2016,"$1,123 ",$225 ,4,1,5/20/2015,0.02,5,1,402
5416422,Large room in Hamilton Heights,21412577571,verified,Esther,Manhattan,Harlem,40.82366,-73.9461,FALSE,flexible,Private room,2003,$913 ,$183 ,3,1,5/28/2018,0.07,5,1,134
5416975,A Cozy 4 bedrm Apt Queen(5minsLGA),32435058875,verified,Rosario,Queens,East Elmhurst,40.76509,-73.877,TRUE,strict,Entire home/apt,2006,$779 ,$156 ,3,96,1/7/2019,1.9,1,1,57
5417527,A Gem in Fort Greene Brooklyn,22832157471,verified,Brett,Brooklyn,Clinton Hill,40.68732,-73.96654,TRUE,flexible,Private room,2006,$510 ,$102 ,3,103,5/22/2019,2.02,1,1,379
5418079,Heart of West Village cozy apt,15925049013,verified,Christina,Manhattan,West Village,40.73405,-74.00283,TRUE,strict,Entire home/apt,2007,"$1,172 ",$234 ,3,1,7/21/2016,0.03,1,1,206
5418631,Solo traveler oasis,84659950858,unconfirmed,Yana,Manhattan,Harlem,40.82434,-73.94816,TRUE,strict,Shared room,2013,$96 ,$19 ,1,84,6/15/2019,2.26,2,1,332
5419184,Cozy Studio - Midtown West,27171110541,verified,Ayumu,Manhattan,Hell's Kitchen,40.76881,-73.98832,TRUE,strict,Entire home/apt,2018,$477 ,$95 ,5,0,,,4,1,384
5419736,Bright Studio Perfect for the Wknd!,91318804641,verified,Sara,Manhattan,Upper East Side,40.78073,-73.94976,TRUE,strict,Entire home/apt,2004,$896 ,$179 ,1,4,7/12/2015,0.08,1,1,160
5420288,2 bedroom in hell's kitchen,30281279099,unconfirmed,Ryan,Manhattan,Hell's Kitchen,40.76329,-73.99554,TRUE,moderate,Entire home/apt,2018,$689 ,$138 ,1,2,4/28/2015,0.04,1,1,142
5420841,Bright LARGE BED near Manhattan,34966665474,verified,Angela,Queens,East Elmhurst,40.76664,-73.87577,TRUE,moderate,Private room,2010,$276 ,$55 ,1,466,6/22/2019,9.16,1,4,228
5421393,Loft in Williamsburg,17226295675,unconfirmed,Rajan,Brooklyn,Williamsburg,40.71014,-73.96253,TRUE,flexible,Entire home/apt,2016,$177 ,$35 ,3,78,8/11/2018,1.53,3,1,20
5421945,Cosy and sunny studio for you!,12901841238,verified,Giulia,Manhattan,Upper East Side,40.77253,-73.95789,FALSE,moderate,Entire home/apt,2004,$894 ,$179 ,1,9,2/1/2017,0.18,1,1,303
5422498,Spacious Sunny Studio in LES,43585162266,verified,Tzveta,Manhattan,Lower East Side,40.72134,-73.99104,FALSE,flexible,Entire home/apt,2017,$305 ,$61 ,2,25,6/8/2018,0.51,3,1,363
5423050,Entire apt right at the park!,94958184678,unconfirmed,Sara,Brooklyn,Prospect-Lefferts Gardens,40.66216,-73.96114,TRUE,moderate,Entire home/apt,2020,$390 ,$78 ,2,2,7/27/2015,0.04,1,1,181
5423602,Large room in newly renovated apt,47198637633,unconfirmed,Yuriy,Brooklyn,Bedford-Stuyvesant,40.6874,-73.94339,FALSE,flexible,Private room,2011,$806 ,$161 ,1,0,,,2,1,197
5424154,Charming one bedroom Central Park,67545586897,unconfirmed,Laurence,Manhattan,Upper West Side,40.77804,-73.97611,FALSE,moderate,Entire home/apt,2021,$251 ,$50 ,6,7,8/26/2017,0.14,3,1,371
5424707,Sunny studio West Village/Chelsea,91753850893,verified,Rachel,Manhattan,West Village,40.73905,-74.0014,TRUE,moderate,Entire home/apt,2013,$904 ,$181 ,3,4,5/9/2016,0.08,2,1,384
5425259,Sun-filled living room with futon!,72604855319,verified,Lena,Brooklyn,Bushwick,40.69505,-73.93161,FALSE,flexible,Shared room,2007,$655 ,$131 ,1,1,5/5/2015,0.02,2,1,121
5425811,Private bedroom in sunny apt,41056765782,unconfirmed,Alice,Manhattan,Harlem,40.81192,-73.95239,TRUE,moderate,Private room,2012,$94 ,$19 ,5,2,7/10/2015,0.04,4,1,246
5426364,"Prime Park Slope Townhouse, 4 BR and Garden",59061395664,verified,Deborah,Brooklyn,Park Slope,40.66798,-73.9761,TRUE,moderate,Entire home/apt,2004,$686 ,$137 ,30,0,,,3,1,247
5426916,Relaxing Brooklyn Getaway,83504291181,unconfirmed,Afaliah,Brooklyn,Fort Greene,40.69677,-73.97622,FALSE,moderate,Private room,2013,$753 ,$151 ,1,2,12/16/2016,0.06,3,2,61
5427468,Contemporary Modern Studio,9064638474,verified,Vanesa,Queens,Ridgewood,40.70801,-73.9011,TRUE,flexible,Entire home/apt,2008,$711 ,$142 ,2,65,3/7/2019,1.32,4,1,177
5428021,Wonderful Large 1 bedroom,60995434243,verified,John,Manhattan,Harlem,40.82135,-73.95521,FALSE,moderate,Entire home/apt,2010,$920 ,$184 ,500,0,,,1,1,185
5428573,Spacious Gramercy Penthouse Studio,45473635098,verified,Mike,Manhattan,Gramercy,40.73556,-73.98679,TRUE,flexible,Entire home/apt,2010,$125 ,$25 ,2,14,10/9/2016,0.28,5,1,346
5429125,Cozy 1 Bedroom apartment fitting 4,4625671254,verified,Alexander,Brooklyn,Clinton Hill,40.68678,-73.96044,FALSE,moderate,Entire home/apt,2009,$395 ,$79 ,3,127,6/24/2019,2.62,4,1,40
5429677,Room in Prospect Heights,50689887307,unconfirmed,Ciara,Brooklyn,Crown Heights,40.66746,-73.96073,FALSE,flexible,Private room,2017,$450 ,$90 ,7,0,,,2,1,162
5430230,Mini Studio in NY city safest area,67103460488,unconfirmed,Gennady + Laura,Brooklyn,Manhattan Beach,40.5777,-73.93988,FALSE,flexible,Private room,2017,$761 ,$152 ,4,118,6/7/2019,2.34,4,2,224
5430782,"Ideal Location, Spacious IBr",56370811173,unconfirmed,Sagnes,Manhattan,Kips Bay,40.74174,-73.97878,FALSE,flexible,Private room,2003,$143 ,$29 ,7,1,5/31/2015,0.02,4,1,46
5431334,Modern Vibrant Large Cozy Bedroom* æ­£é¢èƒ½é‡,53953585616,verified,Grover,Bronx,Concourse,40.82122,-73.92773,FALSE,moderate,Private room,2020,$817 ,$163 ,2,132,6/26/2019,2.61,2,3,384
5431887,2BR  Lower East Side,49000598494,unconfirmed,Grady & Cristina,Manhattan,Lower East Side,40.71526,-73.9867,TRUE,moderate,Entire home/apt,2004,$494 ,$99 ,2,44,5/25/2017,1.16,3,1,136
5432439,BRAND NEW 1BD / STEPS CENTRAL PARK!,12895741031,unconfirmed,Mike,Manhattan,Upper West Side,40.76877,-73.9846,TRUE,strict,Entire home/apt,2012,$110 ,$22 ,30,3,11/30/2017,0.1,5,52,86
5432991,"Share quiet, clean and spacious apt",69612326823,unconfirmed,Elvis,Staten Island,West Brighton,40.63438,-74.11518,TRUE,flexible,Private room,2021,$457 ,$91 ,30,6,3/31/2019,0.12,5,2,412
5433544,Private Room In a Goodhome,70616073271,verified,Odalys & Maya,Brooklyn,Crown Heights,40.67603,-73.95302,TRUE,moderate,Private room,2007,$986 ,$197 ,4,1,2/1/2016,0.02,1,1,129
5434096,"Sunny, Charming Williamsburg 1-BR",64858417221,verified,Danny,Brooklyn,Williamsburg,40.70778,-73.94953,TRUE,strict,Entire home/apt,2017,$381 ,$76 ,4,7,9/29/2016,0.14,5,1,233
5434648,Large and Beautiful 1 Bedroom in Bushwick,38496858271,unconfirmed,Clayton,Brooklyn,Bushwick,40.68994,-73.92125,FALSE,moderate,Entire home/apt,2005,$770 ,$154 ,2,3,8/19/2015,0.06,2,1,240
5435200,Artist Loft  Heart of Williamsburg,35580587729,verified,Alexander,Brooklyn,Williamsburg,40.71998,-73.95838,FALSE,flexible,Entire home/apt,2019,"$1,169 ",$234 ,2,3,6/20/2015,0.06,1,1,337
5435753,"Big bedroom, heart of Williamsburg",43473552905,verified,Delphine,Brooklyn,Williamsburg,40.71178,-73.95684,FALSE,flexible,Entire home/apt,2022,$832 ,$166 ,15,27,11/4/2019,0.68,1,1,23
5436305,Nice and Comfortable Private Room,90321047182,unconfirmed,Lilian,Manhattan,Washington Heights,40.83776,-73.94087,FALSE,flexible,Private room,2012,$761 ,$152 ,2,43,3/31/2019,0.85,1,2,325
5436857,Large Room with a Balcony *10 mins to Manhattan*,80887483819,verified,Esin,Brooklyn,Bedford-Stuyvesant,40.69542,-73.9497,FALSE,moderate,Private room,2010,$607 ,$121 ,14,0,,,1,1,291
5437410,Student/Family Friendly Near Schools Parks Dining,33853751226,unconfirmed,Martha,Manhattan,Upper West Side,40.80121,-73.96163,FALSE,strict,Entire home/apt,2013,$68 ,$14 ,31,2,7/14/2018,0.04,3,1,270
5437962,Chinatown/Lower East Side Room,69541720564,unconfirmed,Jess,Manhattan,Chinatown,40.71546,-73.99226,TRUE,strict,Private room,2014,"$1,002 ",$200 ,4,23,11/18/2018,0.45,5,1,266
5438514,Spacious 1 BR Near Central Park!,56330364319,unconfirmed,Matt,Manhattan,Upper West Side,40.77901,-73.97596,TRUE,moderate,Entire home/apt,2008,$851 ,$170 ,1,4,3/1/2016,0.08,4,1,400
5439067,Handsome historic Greenpoint 2BR,58772065658,verified,Jennifer,Brooklyn,Greenpoint,40.73163,-73.95434,TRUE,moderate,Entire home/apt,2016,$487 ,$97 ,3,1,1/8/2015,0.02,5,1,426
5439619,Zen urban sanctuary.,35637239027,verified,Marc,Brooklyn,Williamsburg,40.70776,-73.95886,TRUE,strict,Entire home/apt,2004,$709 ,$142 ,30,37,5/6/2019,0.74,4,1,-7
5440171,Beautiful Room near L train,58931450759,unconfirmed,Greg,Brooklyn,Williamsburg,40.71371,-73.95433,TRUE,moderate,Private room,2019,$635 ,$127 ,1,118,1/7/2019,2.38,2,1,162
5440723,Charming House in Astoria,32973196342,verified,Ambre,Queens,Ditmars Steinway,40.7802,-73.90913,TRUE,flexible,Entire home/apt,2003,"$1,049 ",$210 ,7,1,2/7/2015,0.02,1,1,79
5441276,A Couch In East Williamsburg Near Train.,8672225283,unconfirmed,Elisabeth,Brooklyn,Williamsburg,40.70472,-73.93784,TRUE,strict,Shared room,2007,$247 ,$49 ,1,236,6/30/2019,4.63,4,2,259
5441828,Comfy convenient apt. by the trains,66340712408,unconfirmed,Oliver,Manhattan,Inwood,40.85901,-73.92874,TRUE,flexible,Entire home/apt,2021,$577 ,$115 ,4,4,1/20/2016,0.09,2,1,415
5442380,Sunny 1 bd -Prospect Park!,18621315518,unconfirmed,Bridgette,Brooklyn,Crown Heights,40.66356,-73.95667,TRUE,strict,Entire home/apt,2012,$326 ,$65 ,4,59,6/26/2019,1.17,1,1,139
5442933,Private Rooms @ Townhouse,7422361622,verified,Myrta,Brooklyn,Park Slope,40.6681,-73.98319,FALSE,flexible,Private room,2020,"$1,097 ",$219 ,3,97,6/24/2019,1.91,5,2,286
5443485,LES SUNNY STUDIO on Chrystie Street,29108436519,unconfirmed,Ariel,Manhattan,Lower East Side,40.72182,-73.99263,FALSE,strict,Entire home/apt,2012,"$1,086 ",$217 ,30,8,10/5/2019,0.17,3,9,414
5444037,Calm airy top floor W'burgh 1.5 bed,22460412591,verified,Jen,Brooklyn,Williamsburg,40.71776,-73.94538,TRUE,strict,Entire home/apt,2009,$985 ,$197 ,3,30,1/7/2019,0.65,4,1,306
5444590,Studio steps from park & train!,72816007711,unconfirmed,Alexandra,Manhattan,Upper West Side,40.77889,-73.98155,TRUE,moderate,Entire home/apt,2007,"$1,114 ",$223 ,2,1,5/22/2015,0.02,4,1,-10
5445142,"BIG PRIVATE ROOM, UPSCALE LOCATION",33145515680,unconfirmed,Tatiana,Manhattan,Upper West Side,40.79422,-73.97565,TRUE,flexible,Private room,2003,$571 ,$114 ,7,0,,,2,1,362
5445694,ColumbiaUniversityHousing 9.1-9.6,31552894603,unconfirmed,Ashley,Manhattan,Morningside Heights,40.81143,-73.95987,TRUE,moderate,Private room,2019,$127 ,$25 ,1,0,,,3,1,416
5446246,Beautiful Washington Heights Apt!,32256187057,unconfirmed,Rachel And Ari,Manhattan,Washington Heights,40.83562,-73.94581,TRUE,moderate,Private room,2010,$502 ,$100 ,1,0,,,4,1,340
5446799,"Plush King Size Bed, Great Location",55649467608,verified,Jacob,Manhattan,Harlem,40.81422,-73.95199,TRUE,strict,Private room,2019,$679 ,$136 ,2,129,6/22/2019,3.01,3,2,326
5447351,Oasis in Manhattan on Hudson river!,36284692476,verified,Ksenia,Manhattan,Washington Heights,40.85677,-73.93715,FALSE,moderate,Private room,2015,$979 ,$196 ,3,14,5/30/2019,0.3,3,1,11
5447903,Upper East Side - Private Room,17626102460,verified,Jiaying,Manhattan,Upper East Side,40.78428,-73.94872,FALSE,moderate,Private room,2009,$795 ,$159 ,4,1,5/19/2015,0.02,1,1,262
5448456,Spacious room in Williamsburg,81940877523,unconfirmed,Javier,Brooklyn,Williamsburg,40.71295,-73.93716,TRUE,flexible,Private room,2004,$592 ,$118 ,4,2,1/21/2016,0.04,5,1,271
5449008,Sunny 1 Bedroom Apt in East Harlem!,38883302832,unconfirmed,Sabrina,Manhattan,East Harlem,40.79614,-73.93787,FALSE,moderate,Entire home/apt,2020,$162 ,$32 ,2,34,7/31/2016,0.69,3,1,173
5449560,"A fine, modern, spacious apartment",10512176379,unconfirmed,Guillermo,Manhattan,Harlem,40.80686,-73.9554,TRUE,flexible,Entire home/apt,2013,$522 ,$104 ,1,0,,,2,1,87
5450113,"Spacious, new studio, in Gramercy",64034828548,unconfirmed,Daniel,Manhattan,Gramercy,40.73697,-73.98074,TRUE,strict,Entire home/apt,2012,$58 ,$12 ,7,5,8/24/2015,0.1,4,1,387
5450665,4500 SQ FT Quiet Brooklyn Loft for Shoots & Events,32443160819,unconfirmed,Shell,Brooklyn,Clinton Hill,40.68556,-73.96238,FALSE,strict,Entire home/apt,2008,$663 ,$133 ,1,15,5/19/2019,0.34,5,4,134
5451217,Room in Beautiful Brownstone,84505041990,unconfirmed,Tyler,Brooklyn,Bedford-Stuyvesant,40.68901,-73.94054,TRUE,strict,Private room,2018,$188 ,$38 ,1,0,,,2,1,29
5451769,Comfy Space in Williamsburg!,52950392413,unconfirmed,Betsy,Brooklyn,Williamsburg,40.70431,-73.94528,FALSE,moderate,Shared room,2016,$488 ,$98 ,2,45,6/17/2019,0.9,5,1,259
5452322,"Cozy room in a fun, low-key neighb!",43076711182,unconfirmed,Jesse,Brooklyn,Williamsburg,40.7137,-73.94214,FALSE,flexible,Private room,2012,$807 ,$161 ,14,0,,,5,1,48
5452874,Amazing 3 bedrooms in East Village,77911074237,verified,Lana,Manhattan,East Village,40.72551,-73.97893,TRUE,flexible,Entire home/apt,2008,$781 ,$156 ,30,25,6/10/2018,0.51,4,1,326
5453426,Amazing Airy Hs w Old World Details,83036688311,unconfirmed,Milyoung,Brooklyn,Clinton Hill,40.68346,-73.96264,FALSE,strict,Entire home/apt,2015,$764 ,$153 ,1,2,8/17/2015,0.04,1,1,317
5453979,Brooklyn Zen Gem w/Personal Balcony,26658237993,unconfirmed,Sophie,Brooklyn,Bay Ridge,40.62672,-74.02802,FALSE,moderate,Private room,2021,$954 ,$191 ,30,56,2/9/2018,1.14,4,4,-2
5454531,Charming studio near Little Italy!,71750127345,verified,Ariel,Manhattan,Nolita,40.72342,-73.99292,TRUE,flexible,Entire home/apt,2005,$616 ,$123 ,30,13,4/5/2019,0.27,2,9,50
5455083,"5 min from midtown, but peaceful.",64073865712,unconfirmed,Mike,Queens,Long Island City,40.74253,-73.9549,FALSE,moderate,Entire home/apt,2013,$716 ,$143 ,4,77,2/6/2019,1.62,5,1,293
5455636,1-bedroom in heart of Williamsburg!,17241184956,verified,Katie,Brooklyn,Williamsburg,40.71479,-73.96048,FALSE,strict,Entire home/apt,2015,$877 ,$175 ,4,95,8/3/2018,1.88,5,1,307
5456188,Large condo with stunning park views,57179007813,unconfirmed,Matei,Manhattan,Lower East Side,40.72014,-73.99268,TRUE,strict,Entire home/apt,2018,$511 ,$102 ,3,46,6/24/2019,3.17,4,1,333
5456740,Columbia University in Manhattan,30150118850,unconfirmed,Yi,Manhattan,Upper West Side,40.80301,-73.96644,FALSE,strict,Private room,2018,$488 ,$98 ,4,2,6/28/2015,0.04,3,1,7
5457292,"Amazing 1bedroom uptown, Manhattan",17280293499,unconfirmed,Luca,Manhattan,Harlem,40.82337,-73.94529,TRUE,flexible,Entire home/apt,2011,$846 ,$169 ,5,22,10/5/2019,0.44,4,1,330
5457845,Central Williamsburg Room,67622897934,unconfirmed,Jaclyn,Brooklyn,Williamsburg,40.714,-73.96253,FALSE,flexible,Private room,2008,$720 ,$144 ,2,162,3/7/2019,3.18,4,3,19
5458397,Midtown EAST 1 BDR APT -  BEST area of Manhattan,10655856957,verified,Yedda,Manhattan,Midtown,40.75531,-73.966,TRUE,flexible,Entire home/apt,2013,"$1,143 ",$229 ,4,51,5/31/2019,1.03,2,2,336
5458949,1 bedroom in a 2 bedroom apartment,72718594873,unconfirmed,Yana,Manhattan,Upper East Side,40.76449,-73.96169,FALSE,moderate,Private room,2013,$955 ,$191 ,3,75,12/6/2019,1.57,4,1,15
5459502,Bright and Beautiful UWS Treasure!!,84002407428,unconfirmed,Samantha,Manhattan,Upper West Side,40.78302,-73.98057,TRUE,strict,Entire home/apt,2008,$465 ,$93 ,14,3,5/20/2019,0.13,5,1,384
5460054,Cozy & Convenient Room in Bed-Stuy,82830008379,verified,Emily,Brooklyn,Bedford-Stuyvesant,40.67998,-73.9452,FALSE,strict,Private room,2011,$248 ,$50 ,1,0,,,4,1,253
5460606,"Amazing 2 Bedroom Bklyn apt, near SUNY Downstate!",27499894934,unconfirmed,Shari,Brooklyn,East Flatbush,40.65336,-73.94345,TRUE,flexible,Entire home/apt,2011,$291 ,$58 ,30,23,10/27/2018,0.46,3,2,136
5461159,You have chosen...wisely!,57975876591,unconfirmed,Seth,Brooklyn,Clinton Hill,40.68465,-73.96051,FALSE,moderate,Entire home/apt,2018,$549 ,$110 ,14,3,7/19/2016,0.08,4,1,353
